date,expiration,contractLength,type,strike,bid,ask,midpoint,blackScholesPrice,stockPriceAtExpiration,profitable,return
2018-06-01,2018-06-22,21,call,235.0,38.71,38.91,38.81,38.085056205188835,275.66,True,4.766812677145124
2018-06-01,2018-06-22,21,call,237.5,36.22,36.42,36.32,35.59223903099601,275.66,True,5.066079295154253
2018-06-01,2018-06-22,21,call,240.0,33.73,33.94,33.834999999999994,33.09942825663629,275.66,True,5.393822964386084
2018-06-01,2018-06-22,21,call,242.5,31.23,31.45,31.34,30.606647992362383,275.66,True,5.8072750478622375
2018-06-01,2018-06-22,21,call,245.0,28.75,28.95,28.85,28.11399467688608,275.66,True,6.273830155979285
2018-06-01,2018-06-22,21,call,247.5,26.25,26.47,26.36,25.621804186272158,275.66,True,6.828528072837729
2018-06-01,2018-06-22,21,call,250.0,23.77,23.98,23.875,23.131097711097397,275.66,True,7.476439790576022
2018-06-01,2018-06-22,21,call,251.0,22.79,22.99,22.89,22.135744951017017,275.66,True,7.7326343381390314
2018-06-01,2018-06-22,21,call,252.0,21.8,22.01,21.905,21.14132595904701,275.66,True,8.01186943620189
2018-06-01,2018-06-22,21,call,252.5,21.3,21.51,21.405,20.644591394817184,275.66,True,8.199018920813005
2018-06-01,2018-06-22,21,call,253.0,20.8,21.02,20.91,20.14825722682056,275.66,True,8.369201339072333
2018-06-01,2018-06-22,21,call,254.0,19.82,20.02,19.92,19.157103598266787,275.66,True,8.734939759036262
2018-06-01,2018-06-22,21,call,255.0,18.84,19.04,18.939999999999998,18.168614742720763,275.66,True,9.081309398099407
2018-06-01,2018-06-22,21,call,255.5,18.34,18.54,18.439999999999998,17.67566403281532,275.66,True,9.32754880694158
2018-06-01,2018-06-22,21,call,256.0,17.84,18.05,17.945,17.183764333975603,275.66,True,9.556979660072582
2018-06-01,2018-06-22,21,call,256.5,17.36,17.56,17.46,16.693078888286834,275.66,True,9.736540664375854
2018-06-01,2018-06-22,21,call,257.0,16.87,17.06,16.965,16.203789808430457,275.66,True,9.991158267020484
2018-06-01,2018-06-22,21,call,257.5,16.38,16.58,16.479999999999997,15.71609914048338,275.66,True,10.194174757281726
2018-06-01,2018-06-22,21,call,258.0,15.89,16.09,15.99,15.230229804596178,275.66,True,10.444027517198403
2018-06-01,2018-06-22,21,call,258.5,15.39,15.6,15.495000000000001,14.746426380734363,275.66,True,10.745401742497734
2018-06-01,2018-06-22,21,call,259.0,14.92,15.11,15.015,14.264955705993543,275.66,True,10.955710955711117
2018-06-01,2018-06-22,21,call,259.5,14.43,14.62,14.524999999999999,13.786107250129362,275.66,True,11.256454388984691
2018-06-01,2018-06-22,21,call,260.0,13.93,14.13,14.030000000000001,13.31019323697538,275.66,True,11.617961511047923
2018-06-01,2018-06-22,21,call,260.5,13.46,13.65,13.555,12.837548481407936,275.66,True,11.840649206934897
2018-06-01,2018-06-22,21,call,261.0,12.98,13.17,13.075,12.368529914511754,275.66,True,12.122370936902684
2018-06-01,2018-06-22,21,call,261.5,12.5,12.67,12.585,11.903515773596013,275.66,True,12.514898688915565
2018-06-01,2018-06-22,21,call,262.0,12.02,12.19,12.105,11.442904438695791,275.66,True,12.845931433292233
2018-06-01,2018-06-22,21,call,262.5,11.54,11.7,11.62,10.987112903094783,275.66,True,13.253012048192994
2018-06-01,2018-06-22,21,call,263.0,11.06,11.21,11.135000000000002,10.536574872135617,275.66,True,13.69555455770115
2018-06-01,2018-06-22,21,call,263.5,10.59,10.73,10.66,10.091738491994988,275.66,True,14.07129455909967
2018-06-01,2018-06-22,21,call,264.0,10.12,10.26,10.19,9.65306371804067,275.66,True,14.425907752698974
2018-06-01,2018-06-22,21,call,264.5,9.65,9.79,9.719999999999999,9.221019340645682,275.66,True,14.814814814815087
2018-06-01,2018-06-22,21,call,265.0,9.19,9.32,9.254999999999999,8.796079694699358,275.66,True,15.18098325229634
2018-06-01,2018-06-22,21,call,265.5,8.72,8.9,8.81,8.378721087285555,275.66,True,15.323496027242047
2018-06-01,2018-06-22,21,call,266.0,8.27,8.43,8.35,7.96941798584993,275.66,True,15.688622754491321
2018-06-01,2018-06-22,21,call,266.5,7.85,7.95,7.9,7.568639016399487,275.66,True,15.949367088607907
2018-06-01,2018-06-22,21,call,267.0,7.4,7.49,7.445,7.1768428276396605,275.66,True,16.319677635997646
2018-06-01,2018-06-22,21,call,267.5,6.95,7.04,6.995,6.794473882229397,275.66,True,16.6547533952827
2018-06-01,2018-06-22,21,call,268.0,6.51,6.6,6.555,6.421958240333765,275.66,True,16.857360793287953
2018-06-01,2018-06-22,21,call,268.5,6.08,6.16,6.12,6.059699403216399,275.66,True,16.993464052287987
2018-06-01,2018-06-22,21,call,269.0,5.66,5.74,5.7,5.708074285628754,275.66,True,16.84210526315833
2018-06-01,2018-06-22,21,call,269.5,5.24,5.32,5.28,5.367429385139076,275.66,True,16.666666666667133
2018-06-01,2018-06-22,21,call,270.0,4.83,4.91,4.87,5.0380772142935655,275.66,True,16.221765913758208
2018-06-01,2018-06-22,21,call,270.5,4.44,4.51,4.475,4.720293057638003,275.66,True,15.307262569832968
2018-06-01,2018-06-22,21,call,271.0,4.05,4.13,4.09,4.414312110236693,275.66,True,13.936430317849027
2018-06-01,2018-06-22,21,call,271.5,3.7,3.74,3.72,4.120327047538495,275.66,True,11.827956989247978
2018-06-01,2018-06-22,21,call,272.0,3.33,3.4,3.365,3.8384860684356,275.66,True,8.766716196137438
2018-06-01,2018-06-22,21,call,272.5,2.98,3.05,3.0149999999999997,3.5688914443471447,275.66,True,4.809286898839979
2018-06-01,2018-06-22,21,call,273.0,2.67,2.71,2.69,3.311598597393214,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,273.5,2.35,2.4,2.375,3.0666157204605327,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,274.0,2.05,2.11,2.08,2.833903941489794,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,274.5,1.79,1.84,1.815,2.613378023911679,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,275.0,1.54,1.59,1.565,2.4049075851017108,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,275.5,1.31,1.35,1.33,2.208318805275397,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,276.0,1.11,1.15,1.13,2.0233965906345617,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,276.5,0.93,0.97,0.95,1.8498871470090563,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,277.0,0.77,0.81,0.79,1.6875009138810242,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,277.5,0.64,0.67,0.655,1.535915803652145,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,278.0,0.52,0.55,0.535,1.394780687398935,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,278.5,0.42,0.45,0.435,1.2637190661918112,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,279.0,0.34,0.37,0.355,1.1423328663178154,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,279.5,0.28,0.3,0.29000000000000004,1.0302062973970436,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,280.0,0.23,0.25,0.24,0.9269097143263991,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,280.5,0.18,0.2,0.19,0.8320034271036221,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,281.0,0.15,0.17,0.16,0.745041406728312,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,282.0,0.1,0.12,0.11,0.5931554947574185,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,282.5,0.09,0.11,0.1,0.5273388526136173,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,283.0,0.08,0.09,0.08499999999999999,0.46768699403045133,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,284.0,0.06,0.07,0.065,0.36517426657971797,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,285.0,0.05,0.06,0.055,0.2823374760955666,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,287.5,0.03,0.04,0.035,0.14208578618687007,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,290.0,0.02,0.03,0.025,0.06716034628813361,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,292.5,0.01,0.02,0.015,0.029805743447281152,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,295.0,0.01,0.02,0.015,0.012419226038687281,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,297.5,0.0,0.01,0.005,0.004859502670757965,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,300.0,0.0,0.01,0.005,0.0017863942945666178,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,302.5,0.0,0.01,0.005,0.0006173171177596831,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,305.0,0.0,0.01,0.005,0.00020067747491012491,275.66,False,4.809286898839979
2018-06-01,2018-06-22,21,call,307.5,0.0,0.01,0.005,6.141946591652243e-05,275.66,False,4.809286898839979
2018-06-01,2018-06-25,24,call,225.0,48.68,48.89,48.785,48.14851137137066,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,230.0,43.68,43.9,43.79,43.16492276806977,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,235.0,38.69,38.91,38.8,38.181335490752076,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,240.0,33.71,33.93,33.82,33.19778077882802,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,245.0,28.73,28.95,28.84,28.214721365507984,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,250.0,23.78,23.99,23.884999999999998,23.236458451061566,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,255.0,18.84,19.04,18.939999999999998,18.288530990393326,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,257.0,16.86,17.08,16.97,16.33555241357368,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,258.0,15.88,16.09,15.985,15.36968974345146,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,259.0,14.92,15.11,15.015,14.413380356949574,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,260.0,13.95,14.14,14.045,13.4688463429803,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,261.0,12.98,13.17,13.075,12.538601427774722,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,262.0,12.01,12.21,12.11,11.62542989815671,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,263.0,11.06,11.26,11.16,10.732349040467682,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,264.0,10.13,10.31,10.22,9.862554650429047,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,265.0,9.19,9.38,9.285,9.01935038820335,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,266.0,8.31,8.43,8.370000000000001,8.206063068457553,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,267.0,7.41,7.52,7.465,7.425947262308739,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,268.0,6.53,6.65,6.59,6.682083711586586,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,268.5,6.1,6.22,6.16,6.324636447152244,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,269.0,5.67,5.79,5.73,5.977276887477899,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,269.5,5.28,5.37,5.325,5.640296406561021,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,270.0,4.87,4.96,4.915,5.313957460675397,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,270.5,4.48,4.56,4.52,4.998491209170851,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,271.0,4.09,4.18,4.135,4.694095422542517,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,271.5,3.72,3.79,3.755,4.40093270944547,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,272.0,3.36,3.43,3.395,4.119129089074335,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,272.5,3.01,3.09,3.05,3.8487729295254383,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,273.0,2.69,2.76,2.7249999999999996,3.5899142665468275,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,273.5,2.38,2.45,2.415,3.342564510613755,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,274.0,2.09,2.15,2.12,3.1066965436950227,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,274.5,1.82,1.88,1.85,2.882245200553598,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,275.0,1.58,1.63,1.605,2.6691081231088845,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,275.5,1.35,1.4,1.375,2.467146970413765,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,276.0,1.15,1.2,1.1749999999999998,2.2761889613026796,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,276.5,0.96,1.02,0.99,2.0960287218603497,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,277.0,0.8,0.86,0.8300000000000001,1.9264304056355286,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,277.5,0.67,0.72,0.6950000000000001,1.767130051061585,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,278.0,0.55,0.59,0.5700000000000001,1.6178381378907716,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,278.5,0.45,0.49,0.47,1.478242302633916,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,279.0,0.37,0.41,0.39,1.3480101720283386,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,279.5,0.3,0.33,0.315,1.2267922734152705,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,280.0,0.25,0.28,0.265,1.1142249815598149,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,280.5,0.2,0.23,0.21500000000000002,1.0099334628363152,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,281.0,0.17,0.19,0.18,0.9135345797594638,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,282.0,0.11,0.14,0.125,0.7428575290173143,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,283.0,0.08,0.1,0.09,0.5990673613022679,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,285.0,0.05,0.07,0.060000000000000005,0.37988607430080634,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,290.0,0.02,0.04,0.03,0.10472999520477089,273.44,False,4.809286898839979
2018-06-01,2018-06-25,24,call,295.0,0.01,0.03,0.02,0.023252168838169496,273.44,False,4.809286898839979
2018-06-01,2018-06-27,26,call,225.0,48.68,48.88,48.78,48.20994446089685,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,230.0,43.69,43.89,43.79,43.22772111431752,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,235.0,38.69,38.91,38.8,38.245501134919266,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,240.0,33.71,33.93,33.82,33.26334680471277,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,245.0,28.75,28.95,28.85,28.282013743504365,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,250.0,23.79,24.0,23.895,23.307442696357953,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,255.0,18.86,19.05,18.955,18.370379232708814,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,257.0,16.9,17.1,17.0,16.425610988495123,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,258.0,15.91,16.12,16.015,15.464904821472828,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,259.0,14.94,15.15,15.045,14.51447043223277,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,260.0,13.99,14.18,14.085,13.576502085427592,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,261.0,13.03,13.22,13.125,12.653445876665927,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,262.0,12.07,12.26,12.165,11.747974983209446,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,263.0,11.13,11.32,11.225000000000001,10.862951059726925,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,264.0,10.19,10.38,10.285,10.001371852486926,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,265.0,9.27,9.45,9.36,9.16630607724963,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,266.0,8.38,8.5,8.440000000000001,8.360817611044666,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,267.0,7.49,7.61,7.550000000000001,7.587881993548791,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,268.0,6.62,6.74,6.68,6.850299025071138,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,268.5,6.2,6.31,6.255,6.495570183193905,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,269.0,5.8,5.89,5.845,6.150605799179004,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,269.5,5.38,5.48,5.43,5.815668503917323,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,270.0,4.99,5.07,5.03,5.490994752365651,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,270.5,4.59,4.68,4.635,5.176792848706754,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,271.0,4.21,4.29,4.25,4.873241212943867,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,271.5,3.84,3.92,3.88,4.580486913035685,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,272.0,3.48,3.56,3.52,4.2986444826062495,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,272.5,3.14,3.22,3.18,4.0277950398149756,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,273.0,2.82,2.89,2.855,3.7679857182444323,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,273.5,2.53,2.58,2.5549999999999997,3.51922941575819,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,274.0,2.22,2.28,2.25,3.2815048623131418,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,274.5,1.95,2.01,1.98,3.0547570027820683,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,275.0,1.71,1.76,1.7349999999999999,2.8388976860615145,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,275.5,1.48,1.52,1.5,2.6338066472076918,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,276.0,1.27,1.31,1.29,2.4393327651460766,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,276.5,1.08,1.13,1.105,2.2552955747256647,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,277.0,0.92,0.96,0.94,2.0814870085968664,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,277.5,0.77,0.82,0.7949999999999999,1.917673341645937,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,278.0,0.64,0.69,0.665,1.7635973085475598,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,278.5,0.53,0.58,0.5549999999999999,1.618980363434673,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,279.0,0.44,0.48,0.45999999999999996,1.4835250497337853,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,280.0,0.3,0.34,0.32,1.238829668761177,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,281.0,0.21,0.24,0.22499999999999998,1.0268472080377293,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,282.0,0.14,0.17,0.15500000000000003,0.8447698626606979,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,283.0,0.1,0.12,0.11,0.6897228384722993,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,285.0,0.06,0.08,0.07,0.4493034558426956,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,290.0,0.03,0.04,0.035,0.13422895579209637,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,295.0,0.01,0.03,0.02,0.032907643482244175,272.26,False,4.809286898839979
2018-06-01,2018-06-27,26,call,300.0,0.01,0.02,0.015,0.006620695041793967,272.26,False,4.809286898839979
2018-06-01,2018-06-29,28,call,130.0,143.56,143.78,143.67000000000002,142.90767508147704,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,135.0,138.56,138.78,138.67000000000002,137.9268164307646,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,140.0,133.58,133.79,133.685,132.94595778005217,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,145.0,128.57,128.79,128.68,127.96509912933976,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,150.0,123.59,123.8,123.695,122.98424047862733,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,155.0,118.59,118.8,118.695,118.00338182791492,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,160.0,113.59,113.8,113.695,113.02252317720249,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,165.0,108.59,108.81,108.7,108.04166452649005,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,170.0,103.61,103.81,103.71000000000001,103.06080587577765,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,171.0,102.61,102.81,102.71000000000001,102.06463414563515,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,172.0,101.61,101.82,101.715,101.06846241549266,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,173.0,100.61,100.82,100.715,100.0722906853502,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,174.0,99.6,99.82,99.71,99.0761189552077,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,175.0,98.6,98.82,98.71,98.07994722506521,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,176.0,97.6,97.82,97.71,97.08377549492275,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,177.0,96.6,96.82,96.71,96.08760376478025,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,178.0,95.6,95.82,95.71,95.09143203463776,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,179.0,94.61,94.82,94.715,94.09526030449527,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,180.0,93.62,93.82,93.72,93.0990885743528,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,181.0,92.62,92.82,92.72,92.10291684421031,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,182.0,91.62,91.83,91.725,91.10674511406782,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,183.0,90.62,90.83,90.725,90.11057338392533,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,184.0,89.61,89.83,89.72,89.11440165378286,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,185.0,88.61,88.83,88.72,88.11822992364037,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,186.0,87.61,87.83,87.72,87.12205819349788,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,187.0,86.61,86.83,86.72,86.12588646335541,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,188.0,85.62,85.83,85.725,85.12971473321292,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,189.0,84.62,84.83,84.725,84.13354300307043,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,190.0,83.63,83.83,83.72999999999999,83.13737127292794,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,191.0,82.63,82.83,82.72999999999999,82.14119954278547,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,192.0,81.63,81.84,81.735,81.14502781264298,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,193.0,80.62,80.84,80.73,80.14885608250049,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,194.0,79.63,79.85,79.74,79.15268435235802,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,195.0,78.62,78.84,78.73,78.15651262221553,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,196.0,77.62,77.84,77.73,77.16034089207304,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,197.0,76.63,76.84,76.735,76.16416916193054,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,198.0,75.64,75.84,75.74000000000001,75.16799743178808,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,199.0,74.64,74.84,74.74000000000001,74.17182570164559,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,200.0,73.64,73.85,73.745,73.1756539715031,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,201.0,72.64,72.85,72.745,72.17948224136063,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,202.0,71.63,71.85,71.74,71.18331051121814,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,203.0,70.63,70.85,70.74,70.18713878107565,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,204.0,69.63,69.85,69.74,69.19096705093315,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,205.0,68.64,68.85,68.745,68.19479532079069,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,206.0,67.65,67.85,67.75,67.1986235906482,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,207.0,66.65,66.85,66.75,66.2024518605057,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,208.0,65.65,65.86,65.755,65.20628013036324,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,209.0,64.64,64.86,64.75,64.21010840022078,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,210.0,63.65,63.87,63.76,63.21393667007831,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,211.0,62.64,62.86,62.75,62.21776493993579,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,212.0,61.64,61.86,61.75,61.221593209793355,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,213.0,60.66,60.86,60.76,60.22542147965092,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,214.0,59.66,59.86,59.76,59.22924974950877,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,215.0,58.66,58.87,58.765,58.2330780193669,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,216.0,57.65,57.87,57.76,57.236906289226255,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,217.0,56.65,56.87,56.76,56.24073455908848,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,218.0,55.66,55.87,55.765,55.24456282895781,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,219.0,54.67,54.87,54.769999999999996,54.24839109884471,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,220.0,53.67,53.87,53.769999999999996,53.25221936877344,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,221.0,52.66,52.88,52.769999999999996,52.25604763879974,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,222.0,51.66,51.88,51.769999999999996,51.25987590904927,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,223.0,50.67,50.88,50.775000000000006,50.263704179798594,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,224.0,49.68,49.88,49.78,49.267532451643376,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,225.0,48.68,48.89,48.785,48.27136072584082,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,226.0,47.68,47.89,47.785,47.27518900498876,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,227.0,46.67,46.89,46.78,46.279017294346346,272.12,False,4.809286898839979
